Date,Region,Road_Type,Vehicle_Type,Vehicle_Count,Avg_Speed_kmph,Traffic_Density,Weather,Temperature_C,Humidity_%,Air_Quality_Index,Accidents_Reported,Signal_Delay_sec,Peak_Hour,Congestion_Level
14-01-2025,East Zone,Rural,Bike,827,80,0.59,Sunny,26,78,104,3,255,No,Low
15-01-2025,Central Zone,Urban,Car,1005,22,0.88,Foggy,33,88,140,5,50,No,High
16-01-2025,South Zone,Highway,Bike,894,32,0.72,Foggy,24,74,79,2,127,Yes,Low
17-01-2025,West Zone,Urban,Truck,3448,74,0.43,Foggy,23,45,112,1,189,Yes,Medium
18-01-2025,East Zone,Urban,Truck,3410,32,0.85,Cloudy,40,43,182,3,248,No,Medium
19-01-2025,Central Zone,Urban,Bus,4381,66,0.98,Sunny,36,68,197,3,73,No,High
20-01-2025,East Zone,Highway,Truck,845,45,0.37,Sunny,40,64,103,5,181,Yes,Low
21-01-2025,West Zone,Rural,Truck,3412,35,0.5,Foggy,24,87,152,3,117,No,Medium
22-01-2025,West Zone,Rural,Bus,3355,73,0.32,Foggy,29,56,117,2,130,No,Medium
23-01-2025,South Zone,Highway,Bus,3294,23,0.75,Cloudy,25,65,100,3,180,No,High
24-01-2025,North Zone,Urban,Car,1126,52,0.49,Foggy,38,67,182,5,124,Yes,Low
25-01-2025,Central Zone,Urban,Bus,1901,54,0.39,Rainy,23,50,112,0,177,No,Medium
26-01-2025,East Zone,Rural,Bike,3612,47,0.91,Cloudy,37,82,64,2,111,No,High
27-01-2025,South Zone,Highway,Car,881,69,0.98,Rainy,30,44,74,5,47,Yes,Low
28-01-2025,West Zone,Rural,Bus,806,57,0.45,Sunny,30,47,52,4,40,No,Low
29-01-2025,South Zone,Urban,Car,3087,60,0.54,Cloudy,39,85,50,2,215,Yes,Medium
30-01-2025,Central Zone,Urban,Bike,4024,40,0.74,Foggy,33,42,154,4,126,Yes,High
31-01-2025,East Zone,Highway,Truck,1208,31,0.44,Foggy,35,85,194,1,250,No,Low
01-02-2025,Central Zone,Rural,Car,4517,80,0.57,Rainy,23,83,127,3,73,No,High
02-02-2025,East Zone,Urban,Bike,3698,42,0.62,Rainy,20,66,88,4,283,No,High
03-02-2025,North Zone,Urban,Bike,2448,27,0.54,Cloudy,34,58,107,0,72,No,High
04-02-2025,Central Zone,Urban,Bus,4490,45,0.92,Foggy,21,68,117,0,67,No,High
05-02-2025,North Zone,Rural,Bike,829,54,0.7,Rainy,35,57,97,3,93,No,Low
06-02-2025,North Zone,Rural,Bike,4980,54,0.99,Foggy,25,53,139,5,212,No,High
07-02-2025,North Zone,Highway,Bike,1659,37,0.63,Cloudy,37,59,136,2,217,Yes,Low
08-02-2025,West Zone,Highway,Truck,1563,50,0.65,Rainy,21,80,96,1,206,Yes,Low
09-02-2025,West Zone,Urban,Bus,832,69,0.78,Foggy,25,47,87,3,39,Yes,Low
10-02-2025,East Zone,Highway,Car,2765,78,0.59,Rainy,30,56,147,2,191,No,Medium
11-02-2025,West Zone,Highway,Bus,4632,38,0.89,Cloudy,33,54,83,2,217,Yes,High
12-02-2025,East Zone,Urban,Car,2437,39,0.57,Cloudy,36,70,71,3,83,No,Medium
13-02-2025,East Zone,Rural,Bus,4319,27,0.66,Cloudy,21,41,147,3,286,Yes,High
14-02-2025,East Zone,Urban,Bike,3707,31,0.85,Foggy,31,43,93,4,102,No,High
15-02-2025,North Zone,Urban,Car,4831,55,0.71,Cloudy,30,79,74,0,230,Yes,High
16-02-2025,South Zone,Urban,Car,3979,35,0.51,Foggy,30,68,81,3,136,Yes,High
17-02-2025,West Zone,Urban,Bike,4962,23,0.53,Rainy,23,41,149,2,99,No,High
18-02-2025,West Zone,Urban,Car,997,69,0.48,Sunny,27,61,149,3,267,No,Low
19-02-2025,West Zone,Urban,Truck,4949,80,0.71,Rainy,35,88,84,1,112,No,High
20-02-2025,South Zone,Urban,Truck,3889,46,0.92,Sunny,29,88,107,2,147,No,High
21-02-2025,East Zone,Highway,Bus,4356,79,0.96,Foggy,37,54,150,1,259,Yes,High
22-02-2025,South Zone,Highway,Truck,1261,48,0.9,Foggy,30,62,130,1,147,Yes,Low
23-02-2025,East Zone,Rural,Car,4596,44,0.36,Rainy,29,44,137,5,174,Yes,High
24-02-2025,South Zone,Rural,Bus,1576,29,0.84,Foggy,21,59,129,3,60,Yes,High
25-02-2025,North Zone,Urban,Bus,2231,48,0.61,Foggy,26,68,106,2,178,Yes,Medium
26-02-2025,South Zone,Rural,Bike,3743,22,0.84,Rainy,35,74,89,1,132,No,High
27-02-2025,West Zone,Urban,Truck,4193,53,0.83,Foggy,27,79,53,0,217,Yes,High
28-02-2025,West Zone,Urban,Bike,1334,20,0.74,Rainy,36,68,109,0,50,No,High
01-03-2025,Central Zone,Highway,Bus,3006,64,0.65,Rainy,24,77,107,5,121,No,Medium
02-03-2025,South Zone,Rural,Car,4514,64,0.51,Cloudy,24,54,186,4,37,Yes,High
03-03-2025,Central Zone,Urban,Bike,2944,43,0.7,Sunny,38,88,136,5,251,No,Medium
04-03-2025,Central Zone,Rural,Truck,2153,42,0.57,Rainy,33,68,146,4,170,No,Medium
05-03-2025,West Zone,Highway,Car,2590,29,0.83,Foggy,29,42,87,3,167,Yes,High
06-03-2025,Central Zone,Rural,Car,1839,54,0.38,Cloudy,32,48,188,0,230,Yes,Medium
07-03-2025,North Zone,Urban,Bike,1604,38,0.54,Cloudy,25,44,175,0,131,No,Low
08-03-2025,East Zone,Rural,Bus,1837,26,0.84,Sunny,32,50,116,1,73,No,High
09-03-2025,West Zone,Rural,Bus,1151,68,0.64,Cloudy,36,55,62,2,164,No,Low
10-03-2025,South Zone,Highway,Bus,3790,38,0.88,Rainy,35,89,124,3,150,Yes,High
11-03-2025,North Zone,Highway,Bus,1049,50,0.63,Sunny,24,72,172,2,258,No,Low
12-03-2025,South Zone,Urban,Truck,2967,33,0.59,Cloudy,31,44,199,0,176,Yes,Medium
13-03-2025,South Zone,Urban,Car,4524,31,0.67,Rainy,20,42,130,0,55,Yes,High
14-03-2025,North Zone,Rural,Bike,4094,72,0.54,Cloudy,28,69,96,5,278,Yes,High
15-03-2025,North Zone,Urban,Bus,973,51,0.41,Sunny,28,51,167,1,41,Yes,Low
16-03-2025,Central Zone,Urban,Bus,2773,75,0.77,Cloudy,31,41,192,4,110,Yes,Medium
17-03-2025,West Zone,Urban,Car,4773,78,0.43,Rainy,20,71,195,4,79,No,High
18-03-2025,North Zone,Urban,Truck,2306,34,0.62,Foggy,27,69,108,5,42,No,Medium
19-03-2025,South Zone,Rural,Bus,2446,53,0.81,Rainy,22,53,140,4,203,Yes,Medium
20-03-2025,Central Zone,Highway,Car,1236,61,0.36,Rainy,20,83,64,1,130,Yes,Low
21-03-2025,Central Zone,Rural,Bus,4578,68,0.8,Cloudy,28,54,157,2,119,Yes,High
22-03-2025,East Zone,Rural,Car,1827,21,0.9,Sunny,20,86,59,3,135,No,High
23-03-2025,West Zone,Highway,Bus,1752,57,0.42,Foggy,28,69,121,3,84,Yes,Low
24-03-2025,West Zone,Rural,Bus,2678,58,0.91,Rainy,29,60,50,4,156,No,Medium
25-03-2025,Central Zone,Rural,Truck,3648,62,0.32,Sunny,29,68,146,0,165,Yes,High
26-03-2025,West Zone,Highway,Bus,835,45,0.51,Foggy,39,88,108,1,124,Yes,Low
27-03-2025,Central Zone,Highway,Bike,2950,52,0.36,Foggy,40,81,70,4,89,No,Medium
28-03-2025,North Zone,Highway,Car,2977,65,0.4,Sunny,20,77,198,2,267,Yes,Medium
29-03-2025,North Zone,Highway,Car,1519,31,0.64,Cloudy,26,82,199,0,210,Yes,Low
30-03-2025,Central Zone,Highway,Car,2319,26,0.82,Cloudy,38,63,131,0,107,Yes,High
31-03-2025,West Zone,Rural,Truck,2864,63,0.35,Foggy,28,70,141,3,34,No,Medium
01-04-2025,East Zone,Urban,Bike,2450,29,0.66,Foggy,40,86,129,1,58,No,High
02-04-2025,Central Zone,Urban,Bus,2020,42,0.44,Rainy,22,56,163,1,284,No,Medium
03-04-2025,West Zone,Highway,Bus,3222,68,0.99,Foggy,28,61,118,3,171,No,Medium
04-04-2025,Central Zone,Urban,Truck,3352,79,0.41,Foggy,23,46,58,0,96,Yes,Medium
05-04-2025,North Zone,Urban,Bike,2197,68,0.79,Cloudy,27,77,53,0,51,No,Medium
06-04-2025,Central Zone,Highway,Bike,3868,62,0.35,Sunny,26,64,97,1,253,No,High
07-04-2025,South Zone,Rural,Truck,2697,41,0.42,Foggy,20,88,191,3,113,Yes,Medium
08-04-2025,North Zone,Urban,Car,4217,73,0.33,Cloudy,29,72,77,1,178,No,High
09-04-2025,Central Zone,Urban,Car,3954,61,0.57,Foggy,33,86,77,1,34,Yes,High
10-04-2025,Central Zone,Highway,Car,3114,35,0.34,Sunny,40,40,64,2,286,No,Medium
11-04-2025,North Zone,Urban,Car,2683,70,0.49,Sunny,21,83,177,2,74,No,Medium
12-04-2025,Central Zone,Highway,Car,1153,51,0.44,Sunny,33,64,192,0,186,Yes,Low
13-04-2025,West Zone,Urban,Truck,4572,56,0.38,Cloudy,21,63,70,3,186,Yes,High
14-04-2025,West Zone,Highway,Bus,1016,41,0.4,Rainy,25,77,200,1,99,No,Low
15-04-2025,East Zone,Highway,Bus,4138,35,0.93,Cloudy,34,66,76,1,206,Yes,High
16-04-2025,North Zone,Urban,Truck,1939,35,0.39,Rainy,21,73,111,2,92,No,Medium
17-04-2025,Central Zone,Rural,Bike,4704,61,0.41,Sunny,29,68,68,2,149,No,High
18-04-2025,North Zone,Highway,Car,1268,74,0.96,Foggy,29,45,149,5,36,Yes,Low
19-04-2025,West Zone,Highway,Truck,1424,71,0.69,Foggy,20,55,79,4,242,No,Low
20-04-2025,North Zone,Rural,Bike,909,37,0.37,Sunny,28,58,179,0,207,No,Low
21-04-2025,Central Zone,Highway,Car,875,53,0.7,Sunny,35,88,179,2,102,Yes,Low
22-04-2025,Central Zone,Urban,Car,1158,21,0.74,Cloudy,37,69,121,4,273,No,High
23-04-2025,East Zone,Highway,Truck,3950,61,0.87,Foggy,29,76,190,1,192,No,High
24-04-2025,East Zone,Highway,Bus,4889,77,0.62,Sunny,33,55,127,2,77,No,High
25-04-2025,South Zone,Highway,Truck,4466,73,0.93,Cloudy,25,88,162,3,82,Yes,High
26-04-2025,West Zone,Rural,Car,1580,58,0.44,Sunny,27,42,167,0,286,Yes,Low
27-04-2025,Central Zone,Rural,Truck,2465,53,0.39,Rainy,24,66,98,3,166,Yes,Medium
28-04-2025,North Zone,Urban,Car,4303,57,0.65,Cloudy,30,72,104,4,130,Yes,High
29-04-2025,East Zone,Rural,Bike,4958,31,0.4,Sunny,30,86,114,5,209,No,High
30-04-2025,South Zone,Highway,Bike,2590,70,0.59,Sunny,34,86,112,2,281,No,Medium
01-05-2025,East Zone,Rural,Bike,3150,30,0.89,Rainy,24,56,149,3,167,No,Medium
02-05-2025,South Zone,Rural,Car,2575,36,0.95,Sunny,32,78,189,1,68,No,Medium
03-05-2025,North Zone,Urban,Bike,2538,35,0.61,Rainy,40,78,178,1,144,No,Medium
04-05-2025,South Zone,Highway,Bike,4107,47,0.34,Rainy,21,75,185,5,136,No,High
05-05-2025,South Zone,Rural,Bike,3366,24,0.57,Rainy,27,84,104,3,58,Yes,High
06-05-2025,Central Zone,Rural,Car,2338,29,0.73,Sunny,32,86,131,4,37,No,High
07-05-2025,West Zone,Rural,Car,2014,70,0.58,Foggy,39,59,189,0,192,No,Medium
08-05-2025,South Zone,Highway,Bike,4124,49,0.73,Rainy,22,57,170,4,162,No,High
09-05-2025,West Zone,Rural,Car,3293,50,0.77,Foggy,39,69,84,3,35,No,Medium
10-05-2025,West Zone,Highway,Car,3281,31,0.91,Sunny,31,88,195,4,201,Yes,Medium
11-05-2025,East Zone,Urban,Bike,4633,45,0.64,Foggy,25,60,196,1,296,No,High
12-05-2025,East Zone,Highway,Bus,1599,65,0.82,Rainy,33,81,111,2,139,Yes,Low
13-05-2025,North Zone,Rural,Truck,4898,48,0.82,Rainy,36,46,196,3,74,Yes,High
14-05-2025,East Zone,Rural,Bike,2083,72,0.59,Sunny,26,46,137,3,142,Yes,Medium
15-05-2025,Central Zone,Rural,Truck,1339,41,0.64,Sunny,23,84,66,1,49,No,Low
16-05-2025,Central Zone,Rural,Car,3870,75,0.52,Sunny,24,53,129,1,82,Yes,High
17-05-2025,North Zone,Urban,Car,3413,69,0.87,Rainy,37,59,170,5,276,No,Medium
18-05-2025,East Zone,Urban,Car,1697,46,0.42,Rainy,27,85,174,1,143,Yes,Low
19-05-2025,East Zone,Rural,Car,3295,28,0.84,Foggy,31,44,52,3,289,Yes,High
20-05-2025,East Zone,Highway,Bike,4482,75,0.34,Sunny,30,66,109,3,243,Yes,High
21-05-2025,East Zone,Urban,Bike,4283,34,0.84,Cloudy,33,54,58,3,250,Yes,High
22-05-2025,West Zone,Urban,Truck,2256,65,0.42,Rainy,22,50,160,0,210,No,Medium
23-05-2025,Central Zone,Highway,Bus,3798,47,0.35,Sunny,37,68,176,0,114,No,High
24-05-2025,East Zone,Rural,Bus,2603,41,0.37,Sunny,39,56,157,2,89,Yes,Medium
25-05-2025,South Zone,Highway,Bike,2193,52,0.73,Foggy,37,63,126,2,296,No,Medium
26-05-2025,East Zone,Urban,Bus,4203,73,0.41,Foggy,38,56,110,5,197,No,High
27-05-2025,North Zone,Highway,Bus,1336,31,0.39,Foggy,36,63,137,3,66,No,Low
28-05-2025,Central Zone,Urban,Truck,2291,25,0.62,Foggy,34,43,103,3,191,No,High
29-05-2025,Central Zone,Rural,Truck,4623,47,0.66,Rainy,34,44,175,2,136,No,High
30-05-2025,North Zone,Urban,Truck,3128,30,0.95,Cloudy,20,73,104,2,299,Yes,Medium
31-05-2025,West Zone,Rural,Car,4572,55,0.92,Rainy,32,86,120,0,60,Yes,High
01-06-2025,East Zone,Rural,Bus,4525,29,0.44,Sunny,29,77,138,4,177,No,High
02-06-2025,South Zone,Rural,Truck,4485,79,0.79,Cloudy,20,75,193,3,189,Yes,High
03-06-2025,East Zone,Urban,Truck,4310,60,0.86,Sunny,23,54,172,1,201,No,High
04-06-2025,South Zone,Urban,Bike,1893,34,0.95,Foggy,39,83,107,2,156,No,Medium
05-06-2025,East Zone,Urban,Bike,4014,70,0.8,Cloudy,40,53,63,5,161,No,High
06-06-2025,Central Zone,Highway,Truck,4299,72,0.96,Foggy,20,43,97,1,205,Yes,High
07-06-2025,West Zone,Highway,Truck,2799,24,0.89,Foggy,26,41,76,5,294,Yes,High
08-06-2025,Central Zone,Highway,Truck,3207,62,0.91,Cloudy,39,74,67,1,167,Yes,Medium
09-06-2025,East Zone,Rural,Truck,4630,69,0.94,Cloudy,28,78,75,5,57,No,High
10-06-2025,South Zone,Urban,Bike,1324,22,0.67,Sunny,30,75,67,4,40,Yes,High
11-06-2025,North Zone,Urban,Bike,3875,27,0.47,Cloudy,38,61,124,4,195,No,High
12-06-2025,North Zone,Urban,Truck,1769,28,0.66,Rainy,28,72,166,5,112,No,High
13-06-2025,Central Zone,Urban,Bus,3633,80,0.52,Cloudy,27,66,184,2,80,Yes,High
14-06-2025,East Zone,Urban,Truck,3093,27,0.75,Sunny,30,89,134,4,282,Yes,High
15-06-2025,East Zone,Rural,Bus,3329,47,0.96,Rainy,26,73,84,0,297,No,Medium
16-06-2025,South Zone,Highway,Car,3791,68,0.54,Cloudy,30,48,106,5,133,No,High
17-06-2025,West Zone,Highway,Bus,4551,53,0.96,Rainy,27,60,179,4,213,No,High
18-06-2025,Central Zone,Urban,Bus,2654,57,0.89,Rainy,28,73,184,5,94,No,Medium
19-06-2025,Central Zone,Rural,Bus,2780,48,0.72,Foggy,21,68,144,2,276,No,Medium
20-06-2025,North Zone,Highway,Bus,4723,37,0.4,Rainy,20,67,98,4,295,No,High
21-06-2025,North Zone,Rural,Bike,1671,43,0.38,Rainy,26,67,126,1,47,Yes,Low
22-06-2025,North Zone,Highway,Bike,2069,43,0.99,Rainy,22,73,142,1,90,No,Medium
23-06-2025,East Zone,Highway,Truck,4258,74,0.71,Cloudy,27,80,172,4,172,No,High
24-06-2025,West Zone,Highway,Bus,1697,75,0.94,Foggy,24,74,190,4,76,No,Low
25-06-2025,South Zone,Rural,Car,956,32,0.75,Foggy,32,48,139,0,204,No,Low
26-06-2025,West Zone,Highway,Truck,4024,68,0.61,Cloudy,31,88,153,0,37,No,High
27-06-2025,West Zone,Highway,Car,2746,34,0.77,Rainy,37,81,54,4,76,No,Medium
28-06-2025,East Zone,Rural,Car,2073,65,0.51,Sunny,33,42,70,3,201,Yes,Medium
29-06-2025,South Zone,Urban,Bus,1211,55,0.92,Foggy,23,70,112,0,89,Yes,Low
30-06-2025,North Zone,Highway,Car,2414,26,0.49,Foggy,21,83,188,4,163,Yes,High
01-07-2025,North Zone,Rural,Car,4735,53,0.86,Rainy,25,74,105,5,248,Yes,High
02-07-2025,North Zone,Highway,Car,2701,54,0.34,Rainy,33,47,112,5,99,Yes,Medium
03-07-2025,East Zone,Urban,Bus,2728,63,0.64,Sunny,38,59,128,4,241,Yes,Medium
04-07-2025,South Zone,Rural,Bike,1093,33,0.63,Foggy,25,56,69,2,277,Yes,Low
05-07-2025,Central Zone,Urban,Truck,2503,78,0.72,Rainy,38,74,122,2,98,No,Medium
06-07-2025,North Zone,Rural,Bus,3198,61,0.92,Sunny,26,59,166,2,149,No,Medium
07-07-2025,East Zone,Rural,Car,3107,37,0.6,Cloudy,33,59,62,5,266,No,Medium
08-07-2025,East Zone,Urban,Car,4678,26,0.38,Foggy,31,40,126,5,101,Yes,High
09-07-2025,East Zone,Urban,Bike,3977,42,0.35,Sunny,36,65,150,0,139,Yes,High
10-07-2025,West Zone,Urban,Bike,4059,74,0.55,Sunny,24,57,53,4,165,Yes,High
11-07-2025,West Zone,Urban,Truck,3360,35,0.53,Foggy,24,77,127,0,260,No,Medium
12-07-2025,South Zone,Rural,Bus,3030,22,0.65,Cloudy,35,60,118,4,105,Yes,High
13-07-2025,South Zone,Urban,Bus,4693,65,0.36,Foggy,20,67,138,0,33,Yes,High
14-07-2025,West Zone,Highway,Car,3582,38,0.95,Foggy,25,71,103,1,237,No,High
15-07-2025,South Zone,Urban,Bus,3191,71,0.32,Cloudy,39,82,85,4,82,Yes,Medium
16-07-2025,West Zone,Rural,Truck,890,40,0.71,Foggy,34,80,170,4,200,No,Low
17-07-2025,Central Zone,Highway,Bike,1058,45,0.65,Sunny,23,57,118,5,206,No,Low
18-07-2025,North Zone,Urban,Truck,4769,39,0.99,Rainy,27,75,169,0,230,No,High
19-07-2025,West Zone,Highway,Bus,2836,69,0.85,Cloudy,36,42,130,0,299,No,Medium
20-07-2025,West Zone,Highway,Truck,3612,68,0.51,Sunny,27,64,175,4,62,No,High
21-07-2025,North Zone,Rural,Car,4327,70,1,Cloudy,24,67,60,3,58,Yes,High
22-07-2025,South Zone,Urban,Truck,1169,78,0.7,Rainy,38,72,187,2,185,No,Low
23-07-2025,South Zone,Rural,Bike,3749,68,0.88,Sunny,30,66,162,2,82,Yes,High
24-07-2025,South Zone,Rural,Bike,3460,58,0.58,Rainy,36,83,192,2,133,No,Medium
25-07-2025,East Zone,Rural,Bus,2280,52,0.51,Sunny,23,74,98,4,237,Yes,Medium
26-07-2025,West Zone,Urban,Car,3392,67,0.91,Foggy,31,69,76,5,282,Yes,Medium
27-07-2025,West Zone,Rural,Car,2186,27,0.72,Cloudy,34,68,188,3,232,No,High
28-07-2025,South Zone,Rural,Truck,2677,71,0.5,Rainy,31,55,177,5,103,No,Medium
29-07-2025,West Zone,Urban,Bus,4446,32,0.93,Cloudy,27,40,171,3,157,No,High
30-07-2025,West Zone,Highway,Truck,3646,26,0.87,Sunny,38,49,197,1,125,No,High
31-07-2025,South Zone,Highway,Car,3969,47,0.96,Sunny,37,87,159,0,226,Yes,High
01-08-2025,Central Zone,Urban,Truck,4719,63,0.61,Sunny,22,46,193,1,112,No,High
02-08-2025,North Zone,Highway,Bus,2015,29,0.79,Foggy,31,42,142,5,276,Yes,High
03-08-2025,Central Zone,Urban,Car,2744,79,0.94,Rainy,37,53,153,3,94,No,Medium
04-08-2025,South Zone,Highway,Bus,2431,51,0.61,Rainy,36,59,160,5,258,Yes,Medium
05-08-2025,North Zone,Rural,Bike,2650,56,0.44,Sunny,26,79,159,4,74,Yes,Medium
06-08-2025,Central Zone,Rural,Bike,1140,44,0.76,Cloudy,33,88,58,5,206,No,Low
07-08-2025,North Zone,Highway,Truck,3106,51,0.86,Rainy,32,57,99,3,284,Yes,Medium
08-08-2025,East Zone,Urban,Truck,3378,50,0.8,Sunny,27,45,143,0,213,Yes,Medium
09-08-2025,North Zone,Urban,Car,2817,68,0.95,Cloudy,21,46,84,3,228,No,Medium
10-08-2025,West Zone,Highway,Truck,4765,56,0.39,Rainy,24,42,198,4,238,No,High
11-08-2025,South Zone,Urban,Bike,3562,32,0.95,Rainy,36,63,63,3,203,No,High
12-08-2025,Central Zone,Urban,Bus,1296,79,0.64,Rainy,28,85,191,1,39,No,Low
13-08-2025,North Zone,Urban,Truck,2021,48,0.55,Foggy,35,51,180,3,203,Yes,Medium
14-08-2025,East Zone,Rural,Truck,1959,66,0.84,Rainy,40,69,100,0,145,No,Medium
15-08-2025,West Zone,Urban,Bus,3353,25,0.91,Sunny,31,71,142,1,33,Yes,High
16-08-2025,East Zone,Rural,Car,4428,47,0.38,Foggy,30,75,124,5,135,No,High
17-08-2025,East Zone,Rural,Car,1558,45,0.8,Foggy,23,47,157,3,72,Yes,Low
18-08-2025,South Zone,Urban,Car,824,45,0.83,Rainy,23,45,165,0,168,No,Low
19-08-2025,West Zone,Urban,Truck,2817,28,0.35,Foggy,39,84,53,1,264,Yes,High
20-08-2025,West Zone,Highway,Car,4109,37,0.4,Rainy,33,76,73,4,189,Yes,High
21-08-2025,West Zone,Highway,Car,3077,46,0.32,Rainy,39,52,188,3,102,No,Medium
22-08-2025,West Zone,Urban,Truck,4389,32,0.83,Cloudy,38,48,184,5,126,Yes,High
23-08-2025,North Zone,Highway,Bus,4602,22,0.9,Cloudy,26,52,125,5,135,Yes,High
24-08-2025,West Zone,Rural,Truck,4762,50,0.32,Sunny,21,57,93,3,291,No,High
25-08-2025,Central Zone,Urban,Car,3931,27,0.79,Rainy,30,75,159,5,64,No,High
26-08-2025,North Zone,Rural,Car,1265,20,0.53,Foggy,36,84,184,3,229,Yes,High
27-08-2025,West Zone,Rural,Bus,1954,53,0.64,Sunny,34,41,87,3,198,No,Medium
28-08-2025,East Zone,Highway,Bike,816,64,0.67,Foggy,25,46,70,5,147,Yes,Low
29-08-2025,Central Zone,Highway,Truck,2927,37,0.95,Foggy,24,72,117,3,140,No,Medium
30-08-2025,North Zone,Rural,Car,1194,73,0.54,Cloudy,38,84,94,0,75,No,Low
31-08-2025,East Zone,Urban,Truck,4197,68,0.89,Foggy,25,62,75,4,54,Yes,High
01-09-2025,West Zone,Highway,Bike,2344,61,0.45,Foggy,31,60,81,3,54,No,Medium
02-09-2025,South Zone,Rural,Bike,4208,21,0.8,Foggy,31,75,170,1,164,Yes,High
03-09-2025,East Zone,Highway,Bus,3192,41,0.73,Foggy,28,65,200,3,34,No,Medium
04-09-2025,West Zone,Highway,Bus,1049,50,0.42,Rainy,32,78,84,4,214,No,Low
05-09-2025,East Zone,Rural,Bike,860,25,0.72,Sunny,25,85,103,3,182,No,High
06-09-2025,East Zone,Rural,Bike,4365,43,0.58,Foggy,39,63,125,5,33,Yes,High
07-09-2025,North Zone,Urban,Bike,4913,60,0.69,Sunny,31,69,73,1,194,Yes,High
08-09-2025,East Zone,Rural,Car,3006,40,0.62,Rainy,26,57,106,3,170,No,Medium
09-09-2025,East Zone,Urban,Bus,3012,27,1,Cloudy,23,81,70,5,221,No,High
10-09-2025,Central Zone,Urban,Car,4351,43,0.44,Cloudy,32,81,174,5,97,No,High
11-09-2025,North Zone,Urban,Bus,3364,28,0.99,Foggy,27,58,195,4,90,Yes,High
12-09-2025,Central Zone,Highway,Truck,4045,80,0.49,Sunny,25,89,181,4,163,Yes,High
13-09-2025,North Zone,Highway,Car,1067,57,0.97,Rainy,33,66,117,1,210,No,Low
14-09-2025,South Zone,Urban,Bike,2286,43,0.63,Cloudy,34,84,87,0,263,Yes,Medium
15-09-2025,Central Zone,Urban,Car,4198,75,0.39,Foggy,32,81,142,3,298,No,High
16-09-2025,West Zone,Highway,Bus,1931,43,0.4,Sunny,27,68,116,0,255,Yes,Medium
17-09-2025,Central Zone,Urban,Bus,822,27,1,Rainy,39,55,65,0,157,Yes,High
18-09-2025,Central Zone,Highway,Bike,2416,42,0.92,Rainy,35,49,126,5,71,No,Medium
19-09-2025,South Zone,Urban,Bus,3699,27,0.87,Cloudy,36,67,63,3,238,No,High
20-09-2025,East Zone,Urban,Bike,3103,60,0.5,Sunny,28,72,178,1,265,Yes,Medium
21-09-2025,North Zone,Highway,Bus,915,52,0.87,Rainy,23,64,187,2,274,No,Low
22-09-2025,West Zone,Urban,Bus,4419,43,0.88,Foggy,21,86,187,2,236,No,High
23-09-2025,North Zone,Highway,Bus,1041,51,0.78,Sunny,30,72,117,1,174,No,Low
24-09-2025,North Zone,Highway,Car,1799,52,0.8,Rainy,24,51,159,5,214,Yes,Low
25-09-2025,East Zone,Highway,Truck,2666,55,0.54,Cloudy,20,76,65,5,291,Yes,Medium
26-09-2025,South Zone,Urban,Bus,2665,59,0.39,Foggy,31,64,174,0,96,Yes,Medium
27-09-2025,East Zone,Rural,Bus,3262,56,0.97,Rainy,30,73,167,4,41,No,Medium
28-09-2025,South Zone,Highway,Bike,2731,79,0.66,Rainy,21,86,66,1,132,Yes,Medium
29-09-2025,Central Zone,Highway,Bus,4616,41,0.64,Sunny,28,61,135,2,266,No,High
30-09-2025,Central Zone,Urban,Truck,3684,23,0.78,Rainy,29,71,184,3,264,No,High
01-10-2025,West Zone,Urban,Car,3847,64,0.5,Sunny,23,87,118,5,214,No,High
02-10-2025,North Zone,Rural,Car,2683,49,0.69,Foggy,36,42,164,1,35,Yes,Medium
03-10-2025,South Zone,Rural,Truck,1511,80,0.81,Sunny,28,62,154,3,118,No,Low
04-10-2025,South Zone,Urban,Truck,2527,80,0.89,Sunny,38,52,172,5,106,Yes,Medium
05-10-2025,Central Zone,Highway,Car,3151,48,0.67,Rainy,25,51,80,0,58,Yes,Medium
06-10-2025,South Zone,Highway,Bus,4120,33,0.73,Sunny,27,66,83,4,92,Yes,High
07-10-2025,West Zone,Urban,Car,4293,60,0.68,Rainy,32,87,58,0,140,Yes,High
08-10-2025,Central Zone,Urban,Car,847,45,0.95,Rainy,40,44,171,3,288,Yes,Low
09-10-2025,West Zone,Rural,Bike,3433,40,0.43,Foggy,26,75,52,4,225,Yes,Medium
10-10-2025,South Zone,Urban,Truck,4852,70,0.92,Cloudy,32,62,123,5,233,No,High
11-10-2025,North Zone,Highway,Bike,2576,65,0.38,Sunny,35,86,183,1,235,Yes,Medium
12-10-2025,East Zone,Highway,Bus,2503,63,0.52,Cloudy,26,68,194,5,137,Yes,Medium
13-10-2025,West Zone,Urban,Truck,4044,61,0.6,Sunny,24,66,87,1,185,No,High
14-10-2025,East Zone,Rural,Bus,1619,27,0.55,Foggy,36,74,77,2,81,No,High
15-10-2025,Central Zone,Rural,Car,2216,44,0.44,Foggy,25,61,142,2,34,No,Medium
16-10-2025,North Zone,Highway,Truck,4919,63,0.36,Sunny,30,58,77,4,35,Yes,High
17-10-2025,East Zone,Highway,Bike,3603,67,0.69,Foggy,30,67,147,2,269,No,High
18-10-2025,North Zone,Rural,Truck,3612,50,0.33,Sunny,25,68,68,5,99,No,High
